lens_make,lens_model,lens_type,lens_crop_factor,lens_dist_model,lens_dist_focal,lens_dist_a,lens_dist_b,lens_dist_c,lens_dist_k1,lens_dist_k2,lens_dist_k3,Corner Radius
Panasonic,Lumix G Vario 7-14mm f/4.0 Asph.,,2,ptlens,10,0.01415,-0.05043,0.03089,,,,1.081665383
Panasonic,Lumix G Vario 7-14mm f/4.0 Asph.,,2,ptlens,12,0.0243,-0.07167,0.05591,,,,0.9013878189
Panasonic,Lumix G Vario 7-14mm f/4.0 Asph.,,2,ptlens,14,0.01052,-0.02541,0.02886,,,,0.7726181305
Panasonic,Lumix G Vario HD 14-140mm f/4.0-5.8,,2,ptlens,14,0.00966207,-0.0543377,-0.00740716,,,,0.7726181305
Panasonic,Lumix G Vario HD 14-140mm f/4.0-5.8,,2,ptlens,18,0.00949869,-0.0385525,0.00465051,,,,0.6009252126
Panasonic,Lumix G Vario HD 14-140mm f/4.0-5.8,,2,ptlens,25,0.00754759,-0.0231595,0.00924953,,,,0.4326661531
Panasonic,Lumix G Vario HD 14-140mm f/4.0-5.8,,2,ptlens,32,-0.000903732,0.00151614,-0.00342479,,,,0.3380204321
Panasonic,Lumix G Vario HD 14-140mm f/4.0-5.8,,2,ptlens,48,-0.000410749,-0.0000791434,-0.000958721,,,,0.2253469547
Panasonic,Lumix G Vario HD 14-140mm f/4.0-5.8,,2,ptlens,70,-0.00120315,0.00145905,-0.00120032,,,,0.1545236261
Panasonic,Lumix G Vario HD 14-140mm f/4.0-5.8,,2,ptlens,99,0.000923285,-0.00651435,0.00726719,,,,0.1092591296
Panasonic,Lumix G Vario HD 14-140mm f/4.0-5.8,,2,ptlens,140,-0.00190609,0.000381078,0.00332496,,,,0.07726181305
Panasonic,Lumix G X Vario 12-35mm f/2.8,,2,ptlens,12,0.03626,-0.10638,0.01966,,,,0.9013878189
Panasonic,Lumix G X Vario 12-35mm f/2.8,,2,ptlens,14,0.02827,-0.0854,0.03073,,,,0.7726181305
Panasonic,Lumix G X Vario 12-35mm f/2.8,,2,ptlens,16,0.01689,-0.05145,0.01488,,,,0.6760408641
Panasonic,Lumix G X Vario 12-35mm f/2.8,,2,ptlens,18,0.01148,-0.02851,-0.00308,,,,0.6009252126
Panasonic,Lumix G X Vario 12-35mm f/2.8,,2,ptlens,20,0.01696,-0.04944,0.03292,,,,0.5408326913
Panasonic,Lumix G X Vario 12-35mm f/2.8,,2,ptlens,22,0.00991,-0.02582,0.01252,,,,0.491666083
Panasonic,Lumix G X Vario 12-35mm f/2.8,,2,ptlens,25,0.00656,-0.01302,0.00572,,,,0.4326661531
Panasonic,Lumix G X Vario 12-35mm f/2.8,,2,ptlens,28,0.00728,-0.01959,0.02348,,,,0.3863090652
Panasonic,Lumix G X Vario 12-35mm f/2.8,,2,ptlens,30,0.00348,-0.0034,0.00414,,,,0.3605551275
Panasonic,Lumix G X Vario 12-35mm f/2.8,,2,ptlens,32,0.00427,-0.00676,0.01112,,,,0.3380204321
Panasonic,Lumix G X Vario 12-35mm f/2.8,,2,ptlens,35,0.00938,-0.02043,0.02524,,,,0.3090472522
Panasonic,Lumix G X Vario 35-100mm f/2.8,,2,poly3,35,,,,-0.02122,,,0.3090472522
Panasonic,Lumix G X Vario 35-100mm f/2.8,,2,poly3,42,,,,-0.01741,,,0.2575393768
Panasonic,Lumix G X Vario 35-100mm f/2.8,,2,poly3,50,,,,-0.01282,,,0.2163330765
Panasonic,Lumix G X Vario 35-100mm f/2.8,,2,poly3,60,,,,-0.00907,,,0.1802775638
Panasonic,Lumix G X Vario 35-100mm f/2.8,,2,poly3,80,,,,-0.00599,,,0.1352081728
Panasonic,Lumix G X Vario 35-100mm f/2.8,,2,poly3,100,,,,-0.00245,,,0.1081665383
Panasonic,Lumix G X Vario PZ 14-42mm f/3.5-5.6,,2,ptlens,14,0.02565,-0.08842,0.01461,,,,0.7726181305
Panasonic,Lumix G X Vario PZ 14-42mm f/3.5-5.6,,2,ptlens,19,0.01209,-0.03965,0.00339,,,,0.5692975698
Panasonic,Lumix G X Vario PZ 14-42mm f/3.5-5.6,,2,ptlens,26,0.00118,0.00765,-0.03503,,,,0.4160251472
Panasonic,Lumix G X Vario PZ 14-42mm f/3.5-5.6,,2,ptlens,33,0.00329,0.01434,-0.03376,,,,0.3277773887
Panasonic,Lumix G X Vario PZ 14-42mm f/3.5-5.6,,2,ptlens,42,0.01352,-0.01628,0.00739,,,,0.2575393768
Panasonic,Lumix G X Vario PZ 14-42mm f/3.5-5.6 + GWC1 0.79×,,2,ptlens,14,0.0179152,-0.045476,-0.00473275,,,,0.7726181305
Panasonic,Lumix G X Vario PZ 14-42mm f/3.5-5.6 + GWC1 0.79×,,2,ptlens,18,0.025807,-0.0640215,0.0309495,,,,0.6009252126
Panasonic,Lumix G X Vario PZ 14-42mm f/3.5-5.6 + GWC1 0.79×,,2,ptlens,25,0.0116902,-0.0256329,0.0158116,,,,0.4326661531
Panasonic,Lumix G X Vario PZ 14-42mm f/3.5-5.6 + GWC1 0.79×,,2,ptlens,35,0.0115103,-0.0149202,0.00888769,,,,0.3090472522
Panasonic,Lumix G X Vario PZ 14-42mm f/3.5-5.6 + GWC1 0.79×,,2,ptlens,42,0.00886028,-0.003387,0.000962099,,,,0.2575393768
Panasonic,Lumix G X Vario PZ 45-175mm f/4.0-5.6,,2,ptlens,45,-0.00276,0.01275,-0.01961,,,,0.240370085
Panasonic,Lumix G X Vario PZ 45-175mm f/4.0-5.6,,2,ptlens,60,-0.01175,0.04733,-0.05481,,,,0.1802775638
Panasonic,Lumix G X Vario PZ 45-175mm f/4.0-5.6,,2,ptlens,75,0.00272,-0.00709,0.0189,,,,0.144222051
Panasonic,Lumix G X Vario PZ 45-175mm f/4.0-5.6,,2,ptlens,100,0.00008,0.00521,0.00112,,,,0.1081665383
Panasonic,Lumix G X Vario PZ 45-175mm f/4.0-5.6,,2,ptlens,150,-0.00369,0.02353,-0.02412,,,,0.07211102551
Panasonic,Lumix G X Vario PZ 45-175mm f/4.0-5.6,,2,ptlens,175,0.00516,-0.00873,0.01805,,,,0.06180945044
Pentacon,Pentacon 50mm f/1.8 auto multi coating,,1.526,poly3,50,,,,-0.00197,,,0.2835295892
Pentax,01 Standard Prime 8.5mm f/1.9 AL [IF],,5.53,poly3,8.5,,,,-0.01529,,,0.4602341805
Pentax,Fixed lens Optio 33LF,,6.563,ptlens,5.8,0.021182,-0.054588,0,,,,0.5683194621
Pentax,Fixed lens Optio 33LF,,6.563,ptlens,7.8,-0.000669,-0.00783,0,,,,0.4225965231
Pentax,Fixed lens Optio 33LF,,6.563,ptlens,9.6,-0.002098,-0.001871,0,,,,0.343359675
Pentax,Fixed lens Optio 33LF,,6.563,ptlens,11.5,-0.00268,0.000773,0,,,,0.2866306852
Pentax,Fixed lens Optio 33LF,,6.563,ptlens,13.3,-0.003061,0.001865,0,,,,0.2478385624
Pentax,Fixed lens Optio 33LF,,6.563,ptlens,15.2,0.003807,-0.012299,0,,,,0.2168587421
Pentax,Fixed lens Optio 33LF,,6.563,ptlens,17.4,0.001466,-0.007908,0,,,,0.1894398207
Pentax,Fixed lens Optio 430,,4.85,ptlens,7.6,0.00125,-0.015475,0,,,,0.5869047111
Pentax,Fixed lens Optio 430,,4.85,ptlens,10.2,0.003051,-0.012489,0,,,,0.4373015495
Pentax,Fixed lens Optio 430,,4.85,ptlens,12.6,0,-0.002855,0,,,,0.3540060162
Pentax,Fixed lens Optio 430,,4.85,ptlens,15.2,0,-0.001651,0,,,,0.2934523556
Pentax,Fixed lens Optio 430,,4.85,ptlens,17.7,0,-0.001512,0,,,,0.2520042828
Pentax,Fixed lens Optio 430,,4.85,ptlens,20.2,0,-0.00227,0,,,,0.2208156339
Pentax,Fixed lens Optio 430,,4.85,ptlens,22.8,0,-0.002609,0,,,,0.1956349037
Pentax,Fixed lens Optio 43WR,,6.5,ptlens,5.7,0.00051,-0.015327,0,,,,0.5838949434
Pentax,Fixed lens Optio 43WR,,6.5,ptlens,6.9,0,0,0,,,,0.4823479967
Pentax,Fixed lens Optio 43WR,,6.5,ptlens,8.2,-0.006746,0.019261,0,,,,0.4058781924
Pentax,Fixed lens Optio 43WR,,6.5,ptlens,9.8,-0.011758,0.03348,0,,,,0.339612365
Pentax,Fixed lens Optio 43WR,,6.5,ptlens,11.9,-0.015423,0.040788,0,,,,0.2796807712
Pentax,Fixed lens Optio 43WR,,6.5,ptlens,14.7,-0.017255,0.043783,0,,,,0.2264082434
Pentax,Fixed lens Optio 43WR,,6.5,ptlens,16,-0.021041,0.050701,0,,,,0.2080125736
Pentax,Fixed lens Optio 750Z,,4.843,ptlens,7.8,0.017912,-0.044145,0,,,,0.5726824243
Pentax,Fixed lens Optio 750Z,,4.843,ptlens,9.3,0.010471,-0.016609,0,,,,0.4803142914
Pentax,Fixed lens Optio 750Z,,4.843,ptlens,10.9,0.00702,-0.002889,0,,,,0.4098094413
Pentax,Fixed lens Optio 750Z,,4.843,ptlens,12.8,0.007121,0.000786,0,,,,0.3489783523
Pentax,Fixed lens Optio 750Z,,4.843,ptlens,14.9,0.004833,0.007372,0,,,,0.2997934839
Pentax,Fixed lens Optio 750Z,,4.843,ptlens,20.4,0,0.016691,0,,,,0.2189668093
Pentax,Fixed lens Optio 750Z,,4.843,ptlens,27.8,0,0.016102,0,,,,0.1606806802
Pentax,Fixed lens Optio 750Z,,4.843,ptlens,39,0,0.011569,0,,,,0.1145364849
Pentax,HD Pentax-D FA 15-30mm f/2.8 ED SDM WR,,1,ptlens,15,0.00365,-0.0373,0.04147,,,,1.44222051
Pentax,HD Pentax-D FA 15-30mm f/2.8 ED SDM WR,,1,ptlens,18,0.00298,-0.02252,0.03197,,,,1.201850425
Pentax,HD Pentax-D FA 15-30mm f/2.8 ED SDM WR,,1,ptlens,20,0.00184,-0.00975,0.01751,,,,1.081665383
Pentax,HD Pentax-D FA 15-30mm f/2.8 ED SDM WR,,1,ptlens,24,-0.00091,0.0071,0.00024,,,,0.9013878189
Pentax,HD Pentax-D FA 15-30mm f/2.8 ED SDM WR,,1,ptlens,30,0.00987,-0.02288,0.02592,,,,0.7211102551
Pentax,HD Pentax-D FA 150-450mm f/4.5-5.6 ED DC AW,,1,poly3,150,,,,0.00772173,,,0.144222051
Pentax,HD Pentax-D FA 150-450mm f/4.5-5.6 ED DC AW,,1,poly3,250,,,,0.00799477,,,0.08653323061
Pentax,HD Pentax-D FA 150-450mm f/4.5-5.6 ED DC AW,,1,poly3,450,,,,0.00547256,,,0.04807401701
Pentax,HD Pentax-D FA 24-70mm f/2.8 ED SDM WR,,1,ptlens,24,0.03519,-0.10395,0.06092,,,,0.9013878189
Pentax,HD Pentax-D FA 24-70mm f/2.8 ED SDM WR,,1,ptlens,35,0.01436,-0.0404,0.03983,,,,0.6180945044
Pentax,HD Pentax-D FA 24-70mm f/2.8 ED SDM WR,,1,ptlens,50,0.01112,-0.02223,0.02177,,,,0.4326661531
Pentax,HD Pentax-D FA 24-70mm f/2.8 ED SDM WR,,1,ptlens,70,0.00625,-0.00862,0.00987,,,,0.3090472522
Pentax,HD Pentax-D FA 28-105mm f/3.5-5.6 ED DC WR,,1,ptlens,28,0.0165845,-0.0455463,-0.000358805,,,,0.7726181305
Pentax,HD Pentax-D FA 28-105mm f/3.5-5.6 ED DC WR,,1,ptlens,40,0.00653256,-0.00768683,-0.00543098,,,,0.5408326913
Pentax,HD Pentax-D FA 28-105mm f/3.5-5.6 ED DC WR,,1,ptlens,58,0,0.00741997,0,,,,0.372988063
Pentax,HD Pentax-D FA 28-105mm f/3.5-5.6 ED DC WR,,1,ptlens,73,0,0.00819869,0,,,,0.2963466802
Pentax,HD Pentax-D FA 28-105mm f/3.5-5.6 ED DC WR,,1,ptlens,105,0,0.00850785,0,,,,0.2060315015
Pentax,HD Pentax-D FA 70-200mm f/2.8 ED DC AW,,1,poly3,70,,,,-0.00933819,,,0.3090472522
Pentax,HD Pentax-D FA 70-200mm f/2.8 ED DC AW,,1,poly3,108,,,,-0.000743662,,,0.2003084042
Pentax,HD Pentax-D FA 70-200mm f/2.8 ED DC AW,,1,poly3,140,,,,0.00393503,,,0.1545236261
Pentax,HD Pentax-D FA 70-200mm f/2.8 ED DC AW,,1,poly3,200,,,,0.00628692,,,0.1081665383
Pentax,HD Pentax-DA 16-85mm f/3.5-5.6 ED DC WR,,1.526,ptlens,16,0.0128194,-0.0316035,-0.0188219,,,,0.8860299661
Pentax,HD Pentax-DA 16-85mm f/3.5-5.6 ED DC WR,,1.526,ptlens,21,0.00900492,-0.0197809,-0.000667816,,,,0.6750704504
Pentax,HD Pentax-DA 16-85mm f/3.5-5.6 ED DC WR,,1.526,ptlens,26,0.000946351,0.00713425,-0.0166867,,,,0.5452492099
Pentax,HD Pentax-DA 16-85mm f/3.5-5.6 ED DC WR,,1.526,ptlens,28,-0.0044335,0.0251402,-0.0279517,,,,0.5063028378
Pentax,HD Pentax-DA 16-85mm f/3.5-5.6 ED DC WR,,1.526,ptlens,35,-0.00319378,0.0213484,-0.0248333,,,,0.4050422702
Pentax,HD Pentax-DA 16-85mm f/3.5-5.6 ED DC WR,,1.526,ptlens,43,0.000425028,0.00919418,-0.0109862,,,,0.3296855688
Pentax,HD Pentax-DA 16-85mm f/3.5-5.6 ED DC WR,,1.526,ptlens,68,-0.000323365,0.00551294,0.00186962,,,,0.2084776391
Pentax,HD Pentax-DA 16-85mm f/3.5-5.6 ED DC WR,,1.526,ptlens,85,0.00564139,-0.0180164,0.0337795,,,,0.1667821113
Pentax,HD Pentax-DA 18-50mm f/4-5.6 DC WR RE,,1.522,ptlens,18,0.00759,-0.02875,0.00288,,,,0.7896520533
Pentax,HD Pentax-DA 18-50mm f/4-5.6 DC WR RE,,1.522,ptlens,24,0.01743,-0.06305,0.05369,,,,0.59223904
Pentax,HD Pentax-DA 18-50mm f/4-5.6 DC WR RE,,1.522,ptlens,28,0.00597,-0.02162,0.01817,,,,0.5076334628
Pentax,HD Pentax-DA 18-50mm f/4-5.6 DC WR RE,,1.522,ptlens,39,-0.00398,0.01243,-0.00553,,,,0.3644547938
Pentax,HD Pentax-DA 18-50mm f/4-5.6 DC WR RE,,1.522,ptlens,50,-0.0067,0.02515,-0.02169,,,,0.2842747392
Pentax,HD Pentax-DA 20-40mm f/2.8-4 ED Limited DC WR,,1.526,ptlens,20,0.00595,-0.02518,0.00497,,,,0.7088239729
Pentax,HD Pentax-DA 20-40mm f/2.8-4 ED Limited DC WR,,1.526,ptlens,30,0,-0.00484,0,,,,0.4725493153
Pentax,HD Pentax-DA 20-40mm f/2.8-4 ED Limited DC WR,,1.526,ptlens,40,0,-0.00281,0,,,,0.3544119864
Pentax,HD Pentax-DA 21mm f/3.2 ED AL Limited,,1.526,poly3,21,,,,-0.01388,,,0.6750704504
Pentax,HD Pentax-DA 55-300mm f/4-5.8 ED WR,,1,ptlens,55,0.00917,-0.03664,0.02573,,,,0.3933328664
Pentax,HD Pentax-DA 55-300mm f/4-5.8 ED WR,,1,ptlens,77.5,0,0.01961,0,,,,0.2791394536
Pentax,HD Pentax-DA 55-300mm f/4-5.8 ED WR,,1,ptlens,107.5,0,0.02241,0,,,,0.2012400712
Pentax,HD Pentax-DA 55-300mm f/4-5.8 ED WR,,1,ptlens,150,0,0.02426,0,,,,0.144222051
Pentax,HD Pentax-DA 55-300mm f/4-5.8 ED WR,,1,ptlens,300,0,0.01784,0,,,,0.07211102551
Pentax,HD Pentax-DA 55-300mm f/4.5-6.3 ED PLM WR RE,,1.534,ptlens,55,-0.00165,-0.00295,-0.00668,,,,0.256409952
Pentax,HD Pentax-DA 55-300mm f/4.5-6.3 ED PLM WR RE,,1.534,ptlens,70,0.00698,-0.02477,0.02391,,,,0.2014649623
Pentax,HD Pentax-DA 55-300mm f/4.5-6.3 ED PLM WR RE,,1.534,ptlens,98,0.01232,-0.03764,0.04504,,,,0.1439035445
Pentax,HD Pentax-DA 55-300mm f/4.5-6.3 ED PLM WR RE,,1.534,ptlens,210,-0.00212,0.01149,-0.00132,,,,0.06715498744
Pentax,HD Pentax-DA 55-300mm f/4.5-6.3 ED PLM WR RE,,1.534,ptlens,300,-0.0025,0.01132,-0.00167,,,,0.04700849121
Pentax,HD Pentax-DA 70mm f/2.4 Limited,,1.534,poly3,70,,,,0.000985364,,,0.2014649623
Pentax,Pentax SMC Takumar 50mm f/1.4,,1,poly3,50,,,,-0.00355,,,0.4326661531
Pentax,Pentax-F 28-80mm f/3.5-4.5,,1.526,ptlens,28,0.00103457,-0.0104385,-0.00251646,,,,0.5063028378
Pentax,Pentax-F 28-80mm f/3.5-4.5,,1.526,ptlens,36,-0.00951146,0.0384678,-0.0644029,,,,0.3937910961
Pentax,Pentax-F 28-80mm f/3.5-4.5,,1.526,ptlens,50,0.000214314,0.00652746,-0.0189032,,,,0.2835295892
Pentax,Pentax-F 28-80mm f/3.5-4.5,,1.526,ptlens,68,-0.00808015,0.0359238,-0.052148,,,,0.2084776391
Pentax,Pentax-F 28-80mm f/3.5-4.5,,1.526,ptlens,80,-0.0033906,0.0165939,-0.0253379,,,,0.1772059932
Pentax,smc PENTAX DA* 60-250mm f/4 IF SDM,,1.534,ptlens,60,-0.00294,0.00889,-0.01651,,,,0.235042456
Pentax,smc PENTAX DA* 60-250mm f/4 IF SDM,,1.534,ptlens,88,0.00211,-0.00301,-0.00178,,,,0.16025622
Pentax,smc PENTAX DA* 60-250mm f/4 IF SDM,,1.534,ptlens,140,0.006,-0.02284,0.03739,,,,0.1007324812
Pentax,smc PENTAX DA* 60-250mm f/4 IF SDM,,1.534,ptlens,200,-0.0243,0.09971,-0.12575,,,,0.07051273681
Pentax,smc PENTAX DA* 60-250mm f/4 IF SDM,,1.534,ptlens,250,0.00399,-0.02097,0.04071,,,,0.05641018945
Pentax,smc Pentax K 30mm f/2.8,,1.53,poly3,30,,,,-0.00537,,,0.4713138922
Pentax,smc Pentax-A 28mm 1:2.8,,1.538,ptlens,28,0.00207,-0.0073,-0.00479,,,,0.5023524905
Pentax,smc Pentax-A 50mm f/1.4,,1.522,ptlens,50,-0.00741,0.02093,-0.02239,,,,0.2842747392
Pentax,smc Pentax-A 50mm f/1.7,,1,poly3,50,,,,-0.00348,,,0.4326661531
Pentax,smc Pentax-A 50mm f/1.7,,1.526,ptlens,50,-0.00487,0.01496,-0.01497,,,,0.2835295892
Pentax,smc Pentax-D FA Macro 100mm f/2.8 WR,,1.53,ptlens,100,0.00355,-0.01675,0.02729,,,,0.1413941677
Pentax,smc Pentax-D FA Macro 100mm f/2.8 WR,,1,poly3,100,,,,-0.00138,,,0.2163330765
Pentax,smc Pentax-DA 12-24mm f/4 ED AL IF,,1.53,poly3,12,,,,-0.01919,,,1.178284731
Pentax,smc Pentax-DA 12-24mm f/4 ED AL IF,,1.53,poly3,15,,,,-0.00774,,,0.9426277844
Pentax,smc Pentax-DA 12-24mm f/4 ED AL IF,,1.53,poly3,18,,,,-0.00345,,,0.7855231537
Pentax,smc Pentax-DA 12-24mm f/4 ED AL IF,,1.53,poly3,21,,,,-0.00199,,,0.6733055603
Pentax,smc Pentax-DA 12-24mm f/4 ED AL IF,,1.53,poly3,24,,,,0.00061,,,0.5891423653
Pentax,smc Pentax-DA 15mm f/4 ED AL Limited,,1.53,ptlens,15,0.00305,0.00418,-0.01276,,,,0.9426277844
Pentax,smc Pentax-DA 16-45mm f/4 ED AL,,1.522,ptlens,16,0.01944,-0.06046,0.03032,,,,0.88835856
Pentax,smc Pentax-DA 16-45mm f/4 ED AL,,1.522,ptlens,20,0.00432,-0.02027,0.02168,,,,0.710686848
Pentax,smc Pentax-DA 16-45mm f/4 ED AL,,1.522,ptlens,23,0.00533,-0.01583,0.0114,,,,0.6179885635
Pentax,smc Pentax-DA 16-45mm f/4 ED AL,,1.522,ptlens,28,-0.001,0.00006,0.00659,,,,0.5076334628
Pentax,smc Pentax-DA 16-45mm f/4 ED AL,,1.522,ptlens,36,-0.00408,0.01658,-0.01472,,,,0.3948260267
Pentax,smc Pentax-DA 16-45mm f/4 ED AL,,1.522,ptlens,45,-0.01302,0.04714,-0.04129,,,,0.3158608213
Pentax,smc Pentax-DA 17-70mm f/4 AL [IF] SDM,,1.53,ptlens,17,-0.01067,0.03945,-0.07039,,,,0.831730398
Pentax,smc Pentax-DA 17-70mm f/4 AL [IF] SDM,,1.53,ptlens,19,-0.0017,0.01164,-0.02842,,,,0.7441798298
Pentax,smc Pentax-DA 17-70mm f/4 AL [IF] SDM,,1.53,ptlens,23,-0.01072,0.03889,-0.04282,,,,0.6147572507
Pentax,smc Pentax-DA 17-70mm f/4 AL [IF] SDM,,1.53,ptlens,28,-0.0133,0.05266,-0.05293,,,,0.5049791702
Pentax,smc Pentax-DA 17-70mm f/4 AL [IF] SDM,,1.53,ptlens,33,0.00167,0.00049,0.00827,,,,0.4284671747
Pentax,smc Pentax-DA 17-70mm f/4 AL [IF] SDM,,1.53,ptlens,39,-0.00545,0.02304,-0.01654,,,,0.3625491479
Pentax,smc Pentax-DA 17-70mm f/4 AL [IF] SDM,,1.53,ptlens,48,-0.00577,0.02136,-0.00938,,,,0.2945711826
Pentax,smc Pentax-DA 17-70mm f/4 AL [IF] SDM,,1.53,ptlens,58,-0.00833,0.0294,-0.01728,,,,0.2437830477
Pentax,smc Pentax-DA 17-70mm f/4 AL [IF] SDM,,1.53,ptlens,70,0.00129,-0.00754,0.02604,,,,0.2019916681
Pentax,smc Pentax-DA 18-135mm f/3.5-5.6 ED AL IF DC WR,,1.53,ptlens,18,0.02393,-0.05763,0.001,,,,0.7855231537
Pentax,smc Pentax-DA 18-135mm f/3.5-5.6 ED AL IF DC WR,,1.53,ptlens,21,0.01763,-0.05222,0.03794,,,,0.6733055603
Pentax,smc Pentax-DA 18-135mm f/3.5-5.6 ED AL IF DC WR,,1.53,ptlens,28,0.01089,-0.02102,0.01433,,,,0.5049791702
Pentax,smc Pentax-DA 18-135mm f/3.5-5.6 ED AL IF DC WR,,1.53,ptlens,36,-0.00227,0.02123,-0.01979,,,,0.3927615768
Pentax,smc Pentax-DA 18-135mm f/3.5-5.6 ED AL IF DC WR,,1.53,ptlens,60,0.00341,0.00207,-0.0044,,,,0.2356569461
Pentax,smc Pentax-DA 18-135mm f/3.5-5.6 ED AL IF DC WR,,1.53,ptlens,115,0.00593,-0.02413,0.04608,,,,0.1229514501
Pentax,smc Pentax-DA 18-135mm f/3.5-5.6 ED AL IF DC WR,,1.53,ptlens,135,-0.00175,0.0149,-0.01197,,,,0.1047364205
Pentax,smc Pentax-DA 18-250mm f/3.5-6.3 ED AL [IF],,1.53,ptlens,18,0.02036,-0.05905,0,,,,0.7855231537
Pentax,smc Pentax-DA 18-250mm f/3.5-6.3 ED AL [IF],,1.53,ptlens,20,0.02077,-0.0524,0,,,,0.7069708383
Pentax,smc Pentax-DA 18-250mm f/3.5-6.3 ED AL [IF],,1.53,ptlens,23,0.01623,-0.03254,0,,,,0.6147572507
Pentax,smc Pentax-DA 18-250mm f/3.5-6.3 ED AL [IF],,1.53,ptlens,29,0.01216,-0.01548,0,,,,0.4875660954
Pentax,smc Pentax-DA 18-250mm f/3.5-6.3 ED AL [IF],,1.53,ptlens,35,0,0.03755,0,,,,0.4039833362
Pentax,smc Pentax-DA 18-250mm f/3.5-6.3 ED AL [IF],,1.53,ptlens,47,0,0.03322,0,,,,0.3008386546
Pentax,smc Pentax-DA 18-250mm f/3.5-6.3 ED AL [IF],,1.53,ptlens,70,0,0.01751,-0.01435,,,,0.2019916681
Pentax,smc Pentax-DA 18-250mm f/3.5-6.3 ED AL [IF],,1.53,ptlens,100,0,0.0187,-0.01881,,,,0.1413941677
Pentax,smc Pentax-DA 18-250mm f/3.5-6.3 ED AL [IF],,1.53,ptlens,120,0,0.0184,-0.01997,,,,0.1178284731
Pentax,smc Pentax-DA 18-250mm f/3.5-6.3 ED AL [IF],,1.53,ptlens,155,0,0.00958,-0.00245,,,,0.09122204366
Pentax,smc Pentax-DA 18-250mm f/3.5-6.3 ED AL [IF],,1.53,ptlens,200,0,0.00123,0.01396,,,,0.07069708383
Pentax,smc Pentax-DA 18-250mm f/3.5-6.3 ED AL [IF],,1.53,ptlens,250,0,-0.00011,0.00856,,,,0.05655766707
Pentax,smc Pentax-DA 18-55mm f/3.5-5.6 AL,,1.53,ptlens,18,0.00606571,-0.0251409,-0.00216764,,,,0.7855231537
Pentax,smc Pentax-DA 18-55mm f/3.5-5.6 AL,,1.53,ptlens,24,0.00100173,-0.0115495,0.00286152,,,,0.5891423653
Pentax,smc Pentax-DA 18-55mm f/3.5-5.6 AL,,1.53,ptlens,35,-8.28E-05,0.000563308,-0.000657665,,,,0.4039833362
Pentax,smc Pentax-DA 18-55mm f/3.5-5.6 AL,,1.53,ptlens,45,0.00340219,-0.0072762,0.00763624,,,,0.3142092615
Pentax,smc Pentax-DA 18-55mm f/3.5-5.6 AL,,1.53,ptlens,55,-0.000442312,0.00460551,-0.00158524,,,,0.2570803048
Pentax,smc Pentax-DA 18-55mm f/3.5-5.6 AL II/L/WR,,1.53,ptlens,18,0.01335,-0.04723,0.02086,,,,0.7855231537
Pentax,smc Pentax-DA 18-55mm f/3.5-5.6 AL II/L/WR,,1.53,ptlens,23.1,0.00661,-0.02435,0.01004,,,,0.6120959639
Pentax,smc Pentax-DA 18-55mm f/3.5-5.6 AL II/L/WR,,1.53,ptlens,28.1,0.00284,-0.00551,-0.0061,,,,0.5031820913
Pentax,smc Pentax-DA 18-55mm f/3.5-5.6 AL II/L/WR,,1.53,ptlens,37.5,-0.00268,0.00861,-0.00565,,,,0.3770511138
Pentax,smc Pentax-DA 18-55mm f/3.5-5.6 AL II/L/WR,,1.53,ptlens,42.5,0.00025,0.00247,-0.00182,,,,0.3326921592
Pentax,smc Pentax-DA 18-55mm f/3.5-5.6 AL II/L/WR,,1.53,ptlens,55,0.00071,0.00057,0.00481,,,,0.2570803048
Pentax,smc Pentax-DA 21mm f/3.2 AL Limited,,1.526,poly3,21,,,,-0.01388,,,0.6750704504
Pentax,smc Pentax-DA 35mm f/2.4 AL,,1.526,poly3,35,,,,-0.0038,,,0.4050422702
Pentax,smc Pentax-DA 35mm f/2.4 AL,,1,ptlens,35,0.00556398,-0.0130605,-0.00889064,,,,0.6180945044
Pentax,smc Pentax-DA 35mm f/2.8 Macro Limited,,1,ptlens,35,0.01494,-0.04536,0.03628,,,,0.6180945044
Pentax,smc Pentax-DA 40mm f/2.8 Limited,,1.53,poly3,40,,,,-0.00384,,,0.3534854192
Pentax,smc Pentax-DA 40mm f/2.8 XS,,1,ptlens,40,0.00084,0.0026,-0.01446,,,,0.5408326913
Pentax,smc Pentax-DA 50-200mm f/4-5.6 DA ED,,1.53,poly3,50,,,,-0.004038,,,0.2827883353
Pentax,smc Pentax-DA 50-200mm f/4-5.6 DA ED,,1.53,poly3,63,,,,0.001607,,,0.2244351868
Pentax,smc Pentax-DA 50-200mm f/4-5.6 DA ED,,1.53,poly3,95,,,,0.007697,,,0.148835966
Pentax,smc Pentax-DA 50-200mm f/4-5.6 DA ED,,1.53,poly3,125,,,,0.007991,,,0.1131153341
Pentax,smc Pentax-DA 50-200mm f/4-5.6 DA ED,,1.53,poly3,138,,,,0.008036,,,0.1024595418
Pentax,smc Pentax-DA 50-200mm f/4-5.6 DA ED,,1.53,poly3,160,,,,0.007909,,,0.08837135479
Pentax,smc Pentax-DA 50-200mm f/4-5.6 DA ED,,1.53,poly3,180,,,,0.009293,,,0.07855231537
Pentax,smc Pentax-DA 50-200mm f/4-5.6 DA ED,,1.53,poly3,200,,,,0.007685,,,0.07069708383
Pentax,smc Pentax-DA 50mm f/1.8,,1.526,poly3,50,,,,-0.00214,,,0.2835295892
